total_capacity,checkin_date,checkout_date,adults,children,hotel,price,score,avg review,reviews count
,2024-02-27,2024-03-29,2,2,Granada Luxury Apartments by Apolo Homes,"US$6,660",9.0,Wonderful,476
,2024-02-27,2024-03-29,2,2,BiBo Suites Oro del Darro,"US$8,115",9.3,Wonderful,"2,473"
,2024-02-27,2024-03-29,2,2,Palacio Dorobe,"US$4,610",8.2,Very Good,193
,2024-02-27,2024-03-29,2,2,Apartamentos Turísticos Tronca Luxury,"US$4,813",8.7,Excellent,230
89%,,,,,,,,,
,2024-02-27,2024-03-29,1,0,Hotel Macià Real De La Alhambra,"US$2,786",8.5,Very Good,"4,925"
,2024-02-27,2024-03-29,1,0,Hotel Macià Cóndor,"US$2,820",7.6,Good,"1,776"
,2024-02-27,2024-03-29,1,0,Exe Triunfo Granada,"US$2,287",8.0,Very Good,"2,631"
,2024-02-27,2024-03-29,1,0,Hotel Macià Monasterio de los Basilios,"US$2,997",8.1,Very Good,"2,597"
,2024-02-27,2024-03-29,1,0,Hotel Saray,"US$3,307",8.4,Very Good,"9,400"
,2024-02-27,2024-03-29,1,0,Be Free Granada,"US$2,404",8.2,Very Good,"3,161"
,2024-02-27,2024-03-29,1,0,Futurotel Spa Garden,"US$1,358",7.2,Good,"1,547"
,2024-02-27,2024-03-29,1,0,Hotel Monasterio Granada - Adults Only,"US$2,828",6.9,Review score,"3,738"
,2024-02-27,2024-03-29,1,0,Catalonia Granada,"US$3,427",8.9,Excellent,"3,917"
,2024-02-27,2024-03-29,1,0,Atenas Granada,"US$2,633",7.7,Good,"3,929"
,2024-02-27,2024-03-29,1,0,Hotel Carlos V,"US$2,254",8.3,Very Good,"3,363"
,2024-02-27,2024-03-29,1,0,Amaka House,US$842,8.8,Excellent,186
,2024-02-27,2024-03-29,1,0,C&V Apartamentos - Horno de Marina,"US$3,195",8.3,Very Good,"1,186"
,2024-02-27,2024-03-29,1,0,AB Pension Granada,"US$1,138",7.2,Good,969
,2024-02-27,2024-03-29,1,0,Porcel Sabica,"US$3,004",8.3,Very Good,"4,337"
,2024-02-27,2024-03-29,1,0,Vincci Albayzin,"US$5,615",8.5,Very Good,"5,147"
,2024-02-27,2024-03-29,1,0,Alojamiento Genil,US$899,7.5,Good,33
,2024-02-27,2024-03-29,1,0,Crisol Guadalupe,"US$3,193",8.5,Very Good,"4,501"
,2024-02-27,2024-03-29,1,0,Hotel Macià Granada Five Senses Rooms & Suites,"US$7,798",8.6,Excellent,"4,553"
,2024-02-27,2024-03-29,1,0,Hotel Macià Plaza,"US$3,160",8.3,Very Good,"1,611"
,2024-02-27,2024-03-29,1,0,Las Nieves,"US$2,428",8.4,Very Good,"2,284"
,2024-02-27,2024-03-29,1,0,Verona,"US$2,582",8.9,Excellent,929
,2024-02-27,2024-03-29,1,0,Apartamentos Turísticos Las Nieves,"US$3,761",8.7,Excellent,900
,2024-02-27,2024-03-29,1,0,Áurea Washington Irving by Eurostars Hotel Company,"US$6,443",8.9,Excellent,"2,531"
,2024-02-27,2024-03-29,1,0,Apartamentos de Isabella,"US$3,201",8.5,Very Good,831
